id,timestamp,location,likes,retweets,sentiment_score,sentiment_label,post_text,device_type,hashtags,user_followers
34,2025-04-28 07:14:35,"São Paulo, Brazil",45,196,0.24,Neutral,This weather makes me so happy! ☀️,Tablet,#MorningVibes,8713.0
35,2025-04-28 14:33:00,"Toronto, Canada",61,85,0.52,Positive,Trying out bullet journaling — loving it so far!,,#MorningVibes,8332.0
36,2025-04-28 06:19:19,"Toronto, Canada",77,45,-0.13,Neutral,Couldn't resist buying new plants today. 🌱,Tablet,#TuesdayFeeling,2072.0
37,2025-04-28 12:42:40,,221,2,-0.67,Negative,Catching up with old friends always feels like no time passed.,MOBILE,#MorningVibes,293.0
38,2025-04-28 12:16:18,"São Paulo, Brazil",92,7,-0.58,Negative,Concert tonight! So pumped to see my favorite band live!,Desktop,#Traffic,6024.0
39,2025-04-28 11:09:19,"Sydney, Australia",234,107,0.69,Positive,Family BBQ today! Love days like this. 🍔🌭,,#Fitness,3985.0
40,2025-04-28 04:54:15,"Berlin, Germany",239,74,0.59,Positive,Nature walks clear my mind like nothing else.,MOBILE,#Traffic,3113.0
41,2025-04-28 09:04:47,"Toronto, Canada",10,94,-0.52,Negative,New blog post is up! Check it out and let me know your thoughts.,Desktop,#Traffic,6081.0
42,2025-04-28 15:33:09,"Toronto, Canada",69,168,-0.61,Negative,Just got my promotion!! 🎉 Hard work pays off.,Des ktop,#Foodie,9461.0
43,2025-04-28 02:23:14,"São Paulo, Brazil",354,47,-0.19,Neutral,Trying out a new recipe tonight. Hope it turns out good!,Tablet ,#CoffeeBreak,9198.0
44,2025-04-28 07:52:05,"Toronto, Canada",186,89,0.05,Neutral,"Monday motivation: Start where you are, use what you have.",Tablet,#Foodie,7849.0
45,2025-04-28 14:40:00,"New York, USA",331,138,-0.08,Neutral,Family BBQ today! Love days like this. 🍔🌭,Desktop,#TuesdayFeeling,2303.0
46,2025-04-28 16:15:41,,273,18,-0.65,Negative,Why does my cat wake me up at 5am every day? 😂,MOBILE,#TuesdayFeeling,5015.0
47,2025-04-28 04:34:07,,357,117,-0.97,Negative,Overthinking everything... need to chill. 🧘,Mobile,#WorkLife,1721.0
48,2025-04-28 12:34:15,"Tokyo, Japan",389,3,0.66,Positive,Best workout session ever! Feeling strong. 💪 #Fitness,mobile,#Fitness,7907.0
49,2025-04-28 15:16:22,"London, UK",284,58,-0.29,Neutral,Late night thoughts: How amazing is the universe?,MOBILE,#Fitness,6014.0
50,2025-04-28 06:33:33,,272,106,-0.21,Neutral,Sunsets are proof that endings can be beautiful too. 🌇,Tablet ,#Traffic,424.0
51,2025-04-28 07:29:45,"London, UK",335,193,0.93,Positive,Yoga in the park this morning was so refreshing. 🧘‍♀️,mobile,,9535.0
52,2025-04-28 11:49:49,,7,140,0.71,Positive,Family BBQ today! Love days like this. 🍔🌭,Tablet ,#Traffic,5426.0
53,2025-04-28 12:15:18,,477,95,-0.38,Negative,"Self-care Sunday: face masks, tea, and zero responsibilities.",Des ktop,#Rain,6343.0
54,2025-04-28 11:10:17,"Sydney, Australia",93,64,-0.08,Neutral,Catching up with old friends always feels like no time passed.,Tablet,#Foodie,5627.0
55,2025-04-28 07:40:44,"Toronto, Canada",80,186,0.92,Positive,Rainy days make me want to stay in bed all day. ☔,Desktop,#Foodie,5729.0
56,2025-04-28 04:09:16,"Paris, France",241,85,0.71,Positive,Finally booked my vacation! Counting down the days. ✈️,Tablet ,#Fitness,6579.0
57,2025-04-28 04:56:16,"Berlin, Germany",43,136,0.67,Positive,Made a vision board today. Feeling super motivated!,,#TuesdayFeeling,6882.0
58,2025-04-28 03:02:45,"Tokyo, Japan",35,100,-0.25,Neutral,Coffee is life. Don't talk to me before my second cup. ☕,Tablet,#CoffeeBreak,4222.0
59,2025-04-28 17:07:12,"London, UK",155,169,0.61,Positive,New blog post is up! Check it out and let me know your thoughts.,Tablet,#WorkLife,1787.0
60,2025-04-28 01:44:22,"London, UK",468,169,-0.36,Negative,Trying out bullet journaling — loving it so far!,,#MorningVibes,531.0
61,2025-04-28 14:02:03,"Toronto, Canada",321,54,0.46,Positive,Feeling super productive today! Crushing my to-do list.,Desktop,#Rain,4400.0
62,2025-04-28 11:15:07,"Tokyo, Japan",90,21,-0.14,Neutral,Huge thanks to everyone who made today unforgettable!,Desktop,#Fitness,3857.0
63,2025-04-28 04:30:13,"Sydney, Australia",376,92,-0.04,Neutral,Late night thoughts: How amazing is the universe?,Tablet,#Foodie,8730.0
64,2025-04-28 15:15:53,"Tokyo, Japan",140,172,-0.76,Negative,Coffee is life. Don't talk to me before my second cup. ☕,Mobile,,5946.0
65,2025-04-28 15:39:45,"Paris, France",264,181,-0.2,Neutral,Trying out bullet journaling — loving it so far!,Des ktop,,4563.0
66,2025-04-28 09:59:09,"Berlin, Germany",154,33,0.99,Positive,Reading an amazing book right now. Totally recommend!,,#Foodie,9780.0
67,2025-04-28 10:52:43,"Berlin, Germany",159,88,0.52,Positive,Just finished my first marathon! 🏃‍♂️🏅,Desktop,,8845.0
68,2025-04-28 05:38:13,"Paris, France",240,66,-0.22,Neutral,Trying out bullet journaling — loving it so far!,,#CoffeeBreak,1567.0
69,2025-04-28 08:02:37,"Sydney, Australia",116,93,0.84,Positive,Made a vision board today. Feeling super motivated!,Desktop,#Fitness,2651.0
70,2025-04-28 05:31:34,"New York, USA",112,102,0.15,Neutral,Can't believe how beautiful the sunrise was today! 🌅,,#Foodie,5734.0
71,2025-04-28 05:13:13,"Berlin, Germany",205,16,0.58,Positive,Why does my cat wake me up at 5am every day? 😂,Mobile,#TuesdayFeeling,7916.0
72,2025-04-28 05:27:15,"New York, USA",115,92,0.13,Neutral,Sending positive vibes to everyone today. ✨,Tablet ,,3888.0
73,2025-04-28 14:30:16,"New York, USA",90,81,0.31,Positive,Sunsets are proof that endings can be beautiful too. 🌇,MOBILE,#CoffeeBreak,6845.0
74,2025-04-28 16:03:33,,113,0,-0.62,Negative,Sending positive vibes to everyone today. ✨,Desktop,#CoffeeBreak,2775.0
75,2025-04-28 13:00:54,"Toronto, Canada",364,147,-0.8,Negative,Concert tonight! So pumped to see my favorite band live!,mobile,#Fitness,1397.0
76,2025-04-28 07:41:11,"São Paulo, Brazil",265,58,-0.56,Negative,Feeling super productive today! Crushing my to-do list.,Tablet ,#Fitness,8815.0
77,2025-04-28 14:43:26,"Sydney, Australia",104,132,-0.93,Negative,Learning a new language is so challenging yet rewarding!,mobile,#Rain,3088.0
78,2025-04-28 02:29:13,"Sydney, Australia",400,21,0.73,Positive,Is it Friday yet? Need the weekend desperately. 😩,Des ktop,,7518.0
79,2025-04-28 04:57:14,"Berlin, Germany",236,168,0.9,Positive,"Monday motivation: Start where you are, use what you have.",MOBILE,#MorningVibes,2592.0
80,2025-04-28 00:54:12,,196,138,0.13,Neutral,Coffee is life. Don't talk to me before my second cup. ☕,Tablet,#Rain,4722.0
81,2025-04-28 04:54:01,"Tokyo, Japan",148,98,-0.35,Negative,Celebrating small wins today. They matter too. 🎯,Des ktop,#MorningVibes,3914.0
82,2025-04-28 01:38:31,"Tokyo, Japan",370,146,-0.71,Negative,Can't believe how beautiful the sunrise was today! 🌅,Des ktop,#CoffeeBreak,5701.0
83,2025-04-28 07:39:01,"Sydney, Australia",198,46,0.81,Positive,"Self-care Sunday: face masks, tea, and zero responsibilities.",MOBILE,#TuesdayFeeling,619.0
84,2025-04-28 06:00:43,"London, UK",153,39,-0.2,Neutral,This weather makes me so happy! ☀️,Tablet,#MorningVibes,4466.0
85,2025-04-28 14:07:13,"Toronto, Canada",461,131,0.65,Positive,Rainy days make me want to stay in bed all day. ☔,,#TuesdayFeeling,3075.0
86,2025-04-28 03:29:55,"Sydney, Australia",83,142,0.09,Neutral,Concert tonight! So pumped to see my favorite band live!,Mobile,#Rain,4178.0
87,2025-04-28 07:00:18,"Berlin, Germany",108,135,-0.63,Negative,Any Netflix recommendations for tonight? 📺,Mobile,#CoffeeBreak,7650.0
88,2025-04-28 13:23:10,"London, UK",146,111,0.71,Positive,Feeling super productive today! Crushing my to-do list.,mobile,#TuesdayFeeling,6475.0
89,2025-04-28 12:24:19,"Sydney, Australia",411,67,-0.41,Negative,Finally booked my vacation! Counting down the days. ✈️,Tablet,,791.0
90,2025-04-28 13:33:26,,482,164,-0.08,Neutral,Feeling super productive today! Crushing my to-do list.,Desktop,#Fitness,7984.0
91,2025-04-28 11:37:26,"Sydney, Australia",366,23,0.65,Positive,"Monday motivation: Start where you are, use what you have.",MOBILE,#MorningVibes,3668.0
92,2025-04-28 17:43:04,"London, UK",446,188,0.45,Positive,Any Netflix recommendations for tonight? 📺,Desktop,#Traffic,346.0
93,2025-04-28 03:02:48,"Sydney, Australia",476,23,-0.29,Neutral,Met an inspiring entrepreneur today. Great conversation!,Desktop,#WorkLife,4082.0
94,2025-04-28 00:09:45,"New York, USA",3,66,0.03,Neutral,Met an inspiring entrepreneur today. Great conversation!,Des ktop,,2639.0
95,2025-04-28 06:45:39,"London, UK",432,180,-0.44,Negative,Any Netflix recommendations for tonight? 📺,Tablet,#TuesdayFeeling,1597.0
96,2025-04-28 12:29:14,"Paris, France",278,108,-0.92,Negative,This weather makes me so happy! ☀️,Mobile,#MorningVibes,5924.0
97,2025-04-28 11:44:02,"Tokyo, Japan",253,180,0.53,Positive,Any tips for staying focused when working from home?,,#Rain,2161.0
98,2025-04-28 08:52:51,"São Paulo, Brazil",312,187,0.05,Neutral,Finally booked my vacation! Counting down the days. ✈️,,,5790.0
99,2025-04-28 14:39:50,"Berlin, Germany",356,56,0.95,Positive,"Life’s short, eat the cake. 🎂",mobile,#MorningVibes,6289.0
100,2025-04-28 06:31:12,"Tokyo, Japan",390,102,-0.39,Negative,Woke up to the sound of rain. So peaceful. 🌧️,Mobile,#TuesdayFeeling,7268.0
1,2025-04-29 10:10:36,"Sydney, Australia",316,2,0.77,Positive,Why does my cat wake me up at 5am every day? 😂,Des ktop,#CoffeeBreak,9384.0
2,2025-04-29 03:23:50,,341,46,-0.62,Negative,Yoga in the park this morning was so refreshing. 🧘‍♀️,MOBILE,#TuesdayFeeling,4610.0
3,2025-04-29 15:47:43,,331,37,0.46,Positive,Late night coding sessions are both a curse and a blessing. 💻,Desktop,,2639.0
4,2025-04-29 08:10:50,"Sydney, Australia",419,168,0.7,Positive,Woke up to the sound of rain. So peaceful. 🌧️,,#Traffic,7539.0
5,2025-04-29 00:00:47,,342,57,-0.39,Negative,Concert tonight! So pumped to see my favorite band live!,Tablet,#MorningVibes,6065.0
6,2025-04-29 14:07:37,"São Paulo, Brazil",189,100,0.43,Positive,Finally booked my vacation! Counting down the days. ✈️,Desktop,,8930.0
7,2025-04-29 14:54:37,"Toronto, Canada",410,178,-0.64,Negative,"Monday motivation: Start where you are, use what you have.",,,8251.0
8,2025-04-29 13:56:23,,381,122,1.0,Positive,"Some days are tough, but we keep moving forward. 🙌",Tablet ,#Traffic,6814.0
9,2025-04-29 11:40:02,"Paris, France",227,38,-0.56,Negative,Is it Friday yet? Need the weekend desperately. 😩,Desktop,,1192.0
10,2025-04-29 00:47:48,"Tokyo, Japan",21,53,0.18,Neutral,Family BBQ today! Love days like this. 🍔🌭,Mobile,#CoffeeBreak,1853.0
11,2025-04-29 08:50:09,"São Paulo, Brazil",240,15,-0.84,Negative,Trying out a new recipe tonight. Hope it turns out good!,Mobile,,6466.0
12,2025-04-29 11:58:37,"Berlin, Germany",286,169,0.42,Positive,Feeling super productive today! Crushing my to-do list.,Tablet ,#MorningVibes,6102.0
13,2025-04-29 04:01:05,"London, UK",442,161,0.56,Positive,Can't believe how beautiful the sunrise was today! 🌅,mobile,,8151.0
14,2025-04-29 16:54:03,"London, UK",8,138,0.26,Neutral,Catching up with old friends always feels like no time passed.,Mobile,#Traffic,9242.0
15,2025-04-29 13:32:04,"Toronto, Canada",213,16,0.2,Neutral,Made a vision board today. Feeling super motivated!,Mobile,,4455.0
16,2025-04-29 09:37:49,"New York, USA",435,110,0.43,Positive,"Life’s short, eat the cake. 🎂",Desktop,#Fitness,1376.0
17,2025-04-29 17:11:45,"São Paulo, Brazil",404,100,-0.79,Negative,Feeling super productive today! Crushing my to-do list.,Desktop,#Rain,3884.0
18,2025-04-29 09:40:42,"Toronto, Canada",320,190,0.02,Neutral,"Monday motivation: Start where you are, use what you have.",mobile,,4175.0
19,2025-04-29 10:22:37,"Tokyo, Japan",291,80,0.87,Positive,Sunsets are proof that endings can be beautiful too. 🌇,,#WorkLife,1828.0
20,2025-04-29 13:56:59,"Paris, France",87,193,0.39,Positive,Couldn't resist buying new plants today. 🌱,Des ktop,,7097.0
21,2025-04-29 16:04:16,"London, UK",95,166,-0.08,Neutral,Late night coding sessions are both a curse and a blessing. 💻,Tablet,,6679.0
22,2025-04-29 09:11:15,"Paris, France",0,150,-0.75,Negative,"Sometimes you win, sometimes you learn. 💬",Tablet,,9929.0
23,2025-04-29 08:03:53,"Paris, France",125,56,-0.45,Negative,Finally booked my vacation! Counting down the days. ✈️,,#Traffic,6190.0
24,2025-04-29 07:30:23,"Toronto, Canada",250,168,-0.61,Negative,"Life’s short, eat the cake. 🎂",MOBILE,,4043.0
25,2025-04-29 10:15:06,,140,69,-0.33,Negative,New blog post is up! Check it out and let me know your thoughts.,Desktop,,4262.0
26,2025-04-29 06:33:13,"Berlin, Germany",307,2,-0.76,Negative,Late night thoughts: How amazing is the universe?,Desktop,#MorningVibes,667.0
27,2025-04-29 17:53:39,"Sydney, Australia",48,75,0.34,Positive,When did it get so cold?! 🥶 Time for sweaters!,Mobile,,2313.0
28,2025-04-29 16:12:28,"Sydney, Australia",108,182,0.1,Neutral,Can't believe how beautiful the sunrise was today! 🌅,Tablet ,#CoffeeBreak,3619.0
29,2025-04-29 15:34:40,"Paris, France",336,194,-0.03,Neutral,Coffee is life. Don't talk to me before my second cup. ☕,Tablet ,,8476.0
30,2025-04-29 10:07:39,"Tokyo, Japan",99,31,-0.23,Neutral,Trying out a new recipe tonight. Hope it turns out good!,Mobile,#TuesdayFeeling,5927.0
31,2025-04-29 02:50:30,"Tokyo, Japan",451,145,-0.97,Negative,Woke up to the sound of rain. So peaceful. 🌧️,MOBILE,,4193.0
32,2025-04-29 04:14:29,"Sydney, Australia",42,115,-0.75,Negative,This new app I'm using is a game changer!,Desktop,,6650.0
33,2025-04-29 10:21:34,"São Paulo, Brazil",77,57,0.23,Neutral,"Life’s short, eat the cake. 🎂",Desktop,#Traffic,8005.0
34,2025-04-29 03:08:51,"Berlin, Germany",161,188,-0.8,Negative,Any tips for staying focused when working from home?,Desktop,,5021.0
35,2025-04-29 00:40:49,"Toronto, Canada",215,58,0.0,Neutral,Huge thanks to everyone who made today unforgettable!,Mobile,#Traffic,5800.0
36,2025-04-29 16:00:58,"Toronto, Canada",389,120,0.07,Neutral,Learning a new language is so challenging yet rewarding!,Desktop,#CoffeeBreak,9968.0
37,2025-04-29 16:54:20,"New York, USA",167,82,-0.14,Neutral,Just finished my first marathon! 🏃‍♂️🏅,Desktop,#MorningVibes,5093.0
38,2025-04-29 09:32:45,"New York, USA",452,26,-0.04,Neutral,Finally booked my vacation! Counting down the days. ✈️,,,2550.0
39,2025-04-29 05:56:59,,487,12,0.92,Positive,Any tips for staying focused when working from home?,mobile,#Foodie,927.0
40,2025-04-29 12:15:47,"Toronto, Canada",445,146,-0.21,Neutral,Late night thoughts: How amazing is the universe?,,#Rain,3738.0
41,2025-04-29 07:51:47,"Sydney, Australia",378,42,0.73,Positive,When life gives you lemons... make margaritas. 🍋🍹,Tablet,#Foodie,5607.0
42,2025-04-29 01:30:09,"Berlin, Germany",147,94,-0.38,Negative,Overthinking everything... need to chill. 🧘,Mobile,,6640.0
43,2025-04-29 04:46:46,"London, UK",150,1,0.74,Positive,When life gives you lemons... make margaritas. 🍋🍹,,#WorkLife,2236.0
44,2025-04-29 13:52:20,"Tokyo, Japan",370,56,0.59,Positive,Trying out bullet journaling — loving it so far!,,#CoffeeBreak,8093.0
45,2025-04-29 07:11:47,"São Paulo, Brazil",6,183,0.87,Positive,Sunsets are proof that endings can be beautiful too. 🌇,,#CoffeeBreak,4070.0
46,2025-04-29 01:18:15,"Sydney, Australia",113,15,0.96,Positive,Sending positive vibes to everyone today. ✨,MOBILE,,9537.0
47,2025-04-29 01:37:51,"London, UK",178,71,-0.9,Negative,"Sometimes you win, sometimes you learn. 💬",Desktop,#WorkLife,6084.0
48,2025-04-29 06:20:26,"São Paulo, Brazil",112,11,-0.42,Negative,Finally booked my vacation! Counting down the days. ✈️,MOBILE,,496.0
49,2025-04-29 14:00:41,"Sydney, Australia",330,132,-0.29,Neutral,Late night coding sessions are both a curse and a blessing. 💻,MOBILE,,7345.0
50,2025-04-29 11:20:40,"Tokyo, Japan",400,133,-0.33,Negative,Late night thoughts: How amazing is the universe?,Mobile,#CoffeeBreak,3371.0
51,2025-04-29 12:28:35,"Paris, France",56,155,-0.19,Neutral,"Some days are tough, but we keep moving forward. 🙌",Desktop,#Rain,993.0
52,2025-04-29 04:25:28,"Tokyo, Japan",117,119,0.57,Positive,Dogs make everything better. 🐶❤️,Mobile,#Traffic,1923.0
53,2025-04-29 05:33:16,"Berlin, Germany",317,49,-0.13,Neutral,Trying out bullet journaling — loving it so far!,Mobile,#Traffic,3524.0
54,2025-04-29 13:28:17,,18,196,-0.86,Negative,New blog post is up! Check it out and let me know your thoughts.,mobile,,8673.0
55,2025-04-29 13:39:35,"Sydney, Australia",477,46,-0.24,Neutral,Sunsets are proof that endings can be beautiful too. 🌇,Des ktop,,2415.0
56,2025-04-29 12:39:12,"New York, USA",288,140,0.57,Positive,Concert tonight! So pumped to see my favorite band live!,,#MorningVibes,4285.0
57,2025-04-29 03:06:02,"New York, USA",390,78,-0.77,Negative,Dogs make everything better. 🐶❤️,mobile,,4544.0
58,2025-04-29 00:57:58,"Berlin, Germany",214,146,0.57,Positive,Brainstorming ideas for my next big project!,Mobile,#Rain,6467.0
59,2025-04-29 12:01:18,"Sydney, Australia",476,147,-0.44,Negative,"Sometimes you win, sometimes you learn. 💬",MOBILE,#Rain,412.0
60,2025-04-29 05:19:28,"Toronto, Canada",337,62,-0.14,Neutral,Feeling grateful for the little things today. 🌼,Desktop,,1731.0
61,2025-04-29 16:27:16,"Paris, France",56,135,-0.86,Negative,"Self-care Sunday: face masks, tea, and zero responsibilities.",,#Rain,3154.0
62,2025-04-29 03:37:13,,156,16,-0.79,Negative,Catching up with old friends always feels like no time passed.,,#MorningVibes,751.0
63,2025-04-29 04:30:13,,57,68,0.96,Positive,This new app I'm using is a game changer!,MOBILE,#TuesdayFeeling,6545.0
64,2025-04-29 13:33:04,"Tokyo, Japan",168,196,-0.62,Negative,Coffee is life. Don't talk to me before my second cup. ☕,MOBILE,,5865.0
65,2025-04-29 06:28:10,"Sydney, Australia",467,168,-0.59,Negative,Any Netflix recommendations for tonight? 📺,,#Fitness,1115.0
66,2025-04-29 11:23:31,"Sydney, Australia",176,70,-0.47,Negative,Concert tonight! So pumped to see my favorite band live!,Mobile,,4690.0
67,2025-04-29 04:06:23,"Tokyo, Japan",265,97,-0.03,Neutral,Miss traveling so much. Dreaming of new adventures.,Desktop,,2348.0
68,2025-04-29 01:35:53,"Toronto, Canada",207,1,-0.43,Negative,Feeling super productive today! Crushing my to-do list.,mobile,#WorkLife,4038.0
69,2025-04-29 10:25:45,"Tokyo, Japan",73,165,0.94,Positive,Sending positive vibes to everyone today. ✨,Tablet ,,5495.0
70,2025-04-29 08:10:36,,426,182,-0.85,Negative,Reading an amazing book right now. Totally recommend!,mobile,,2370.0
71,2025-04-29 10:34:38,,156,19,-0.41,Negative,Couldn't resist buying new plants today. 🌱,mobile,#Foodie,5162.0
72,2025-04-29 12:32:03,,437,147,0.2,Neutral,Reading an amazing book right now. Totally recommend!,Desktop,#Foodie,9354.0
73,2025-04-29 16:41:43,"Tokyo, Japan",83,110,0.11,Neutral,Finally booked my vacation! Counting down the days. ✈️,Desktop,,8832.0
74,2025-04-29 17:16:07,"London, UK",308,33,0.41,Positive,Family BBQ today! Love days like this. 🍔🌭,MOBILE,#Foodie,583.0
75,2025-04-29 13:56:03,"Paris, France",133,26,0.35,Positive,Learning a new language is so challenging yet rewarding!,Desktop,#Fitness,7358.0
76,2025-04-29 13:34:24,"Sydney, Australia",480,95,0.22,Neutral,"Some days are tough, but we keep moving forward. 🙌",mobile,#Rain,2255.0
77,2025-04-29 03:21:47,"New York, USA",232,186,-0.46,Negative,This weather makes me so happy! ☀️,Tablet ,,9390.0
78,2025-04-29 11:08:51,"São Paulo, Brazil",257,156,-0.65,Negative,When did it get so cold?! 🥶 Time for sweaters!,mobile,#CoffeeBreak,527.0
79,2025-04-29 06:32:24,"London, UK",82,153,-0.1,Neutral,Any tips for staying focused when working from home?,Des ktop,#Foodie,8330.0
80,2025-04-29 15:24:12,"Berlin, Germany",308,78,-0.57,Negative,Celebrating small wins today. They matter too. 🎯,MOBILE,#Foodie,6448.0
81,2025-04-29 08:56:47,"Berlin, Germany",434,47,-0.99,Negative,Reading an amazing book right now. Totally recommend!,Tablet,#CoffeeBreak,3807.0
82,2025-04-29 00:35:12,"Toronto, Canada",247,21,0.25,Neutral,This weather makes me so happy! ☀️,Mobile,#Fitness,6867.0
83,2025-04-29 04:03:05,"São Paulo, Brazil",413,24,-0.9,Negative,This weather makes me so happy! ☀️,mobile,#Rain,3001.0
84,2025-04-29 16:52:38,"Berlin, Germany",448,112,-0.23,Neutral,Nature walks clear my mind like nothing else.,Des ktop,#Traffic,7596.0
85,2025-04-29 16:09:28,"São Paulo, Brazil",6,48,0.08,Neutral,Sending positive vibes to everyone today. ✨,Desktop,#MorningVibes,6332.0
86,2025-04-29 13:06:39,"Paris, France",82,128,-0.56,Negative,When life gives you lemons... make margaritas. 🍋🍹,,,730.0
87,2025-04-29 09:28:41,"London, UK",72,45,-0.62,Negative,Late night thoughts: How amazing is the universe?,Des ktop,#MorningVibes,4125.0
88,2025-04-29 09:26:33,,287,5,0.95,Positive,When life gives you lemons... make margaritas. 🍋🍹,Mobile,,6447.0
89,2025-04-29 09:23:44,"New York, USA",144,73,-0.98,Negative,"Monday motivation: Start where you are, use what you have.",Tablet ,#TuesdayFeeling,6621.0
90,2025-04-29 16:05:59,"Sydney, Australia",53,177,-0.81,Negative,Dogs make everything better. 🐶❤️,Des ktop,#Foodie,7021.0
91,2025-04-29 05:21:35,"New York, USA",340,126,0.61,Positive,Any tips for staying focused when working from home?,,#Foodie,7695.0
92,2025-04-29 15:06:27,"Berlin, Germany",366,14,0.63,Positive,Huge thanks to everyone who made today unforgettable!,,#Rain,3045.0
93,2025-04-29 14:10:34,,378,72,-0.12,Neutral,Reading an amazing book right now. Totally recommend!,Desktop,#WorkLife,5399.0
94,2025-04-29 08:12:29,"New York, USA",402,91,0.23,Neutral,Family BBQ today! Love days like this. 🍔🌭,Des ktop,,3408.0
95,2025-04-29 16:03:58,"Berlin, Germany",376,40,-0.52,Negative,Huge thanks to everyone who made today unforgettable!,Tablet ,#Traffic,2786.0
96,2025-04-29 13:04:39,"London, UK",211,167,0.31,Positive,Huge thanks to everyone who made today unforgettable!,Desktop,#TuesdayFeeling,6046.0
97,2025-04-29 01:33:10,,244,150,-0.9,Negative,Celebrating small wins today. They matter too. 🎯,Desktop,,2719.0
98,2025-04-29 06:53:37,,435,46,-0.94,Negative,Concert tonight! So pumped to see my favorite band live!,Mobile,#Foodie,5591.0
99,2025-04-29 10:17:40,"Tokyo, Japan",224,109,-0.46,Negative,Late night coding sessions are both a curse and a blessing. 💻,Tablet,#Foodie,940.0
100,2025-04-29 07:38:17,"Sydney, Australia",431,33,-0.87,Negative,This new app I'm using is a game changer!,Des ktop,#Fitness,3060.0
1,2025-04-30 02:08:24,"Tokyo, Japan",60,177,0.47,Positive,"Monday motivation: Start where you are, use what you have.",Mobile,,4246.0
2,2025-04-30 00:13:20,"Berlin, Germany",313,160,0.35,Positive,"Self-care Sunday: face masks, tea, and zero responsibilities.",Des ktop,,194.0
3,2025-04-30 11:04:04,"Berlin, Germany",337,93,0.9,Positive,Any Netflix recommendations for tonight? 📺,mobile,,7894.0
4,2025-04-30 08:15:36,"Toronto, Canada",137,81,0.61,Positive,Late night thoughts: How amazing is the universe?,Desktop,,9932.0
5,2025-04-30 00:07:10,"São Paulo, Brazil",274,163,0.87,Positive,Sunsets are proof that endings can be beautiful too. 🌇,Tablet ,,9234.0
6,2025-04-30 14:55:47,"São Paulo, Brazil",76,173,-0.21,Neutral,Best workout session ever! Feeling strong. 💪 #Fitness,Tablet,#Foodie,1002.0
7,2025-04-30 11:53:33,"Paris, France",357,64,-0.49,Negative,Stuck in traffic again... seriously?! 🚗🚦,Tablet,#MorningVibes,9571.0
8,2025-04-30 15:15:20,"Sydney, Australia",90,7,-0.86,Negative,Miss traveling so much. Dreaming of new adventures.,Desktop,#MorningVibes,1884.0
9,2025-04-30 07:35:25,"Tokyo, Japan",489,72,-0.59,Negative,Late night coding sessions are both a curse and a blessing. 💻,Tablet ,,9847.0
10,2025-04-30 10:25:05,,106,88,-0.33,Negative,Family BBQ today! Love days like this. 🍔🌭,Des ktop,,6001.0
11,2025-04-30 16:57:25,"New York, USA",443,27,0.83,Positive,Huge thanks to everyone who made today unforgettable!,Tablet ,#Traffic,6138.0
12,2025-04-30 16:20:20,"Toronto, Canada",36,136,-0.93,Negative,Rainy days make me want to stay in bed all day. ☔,Desktop,,1163.0
13,2025-04-30 05:19:51,"Berlin, Germany",186,84,-0.18,Neutral,Reading an amazing book right now. Totally recommend!,Desktop,#Fitness,5493.0
14,2025-04-30 09:35:40,"Toronto, Canada",57,106,0.28,Neutral,Feeling super productive today! Crushing my to-do list.,mobile,#CoffeeBreak,1053.0
15,2025-04-30 01:59:23,,229,167,-0.11,Neutral,Huge thanks to everyone who made today unforgettable!,Des ktop,,4805.0
16,2025-04-30 07:46:27,"Paris, France",251,106,0.87,Positive,Woke up to the sound of rain. So peaceful. 🌧️,,,5897.0
17,2025-04-30 16:52:38,"Tokyo, Japan",91,17,0.65,Positive,Nature walks clear my mind like nothing else.,Des ktop,,8254.0
18,2025-04-30 08:57:56,"Tokyo, Japan",149,138,0.2,Neutral,Nature walks clear my mind like nothing else.,mobile,#Fitness,3271.0
19,2025-04-30 00:01:43,"London, UK",204,3,0.18,Neutral,Coffee is life. Don't talk to me before my second cup. ☕,Des ktop,,2032.0
20,2025-04-30 13:25:30,"São Paulo, Brazil",134,60,-0.06,Neutral,Nature walks clear my mind like nothing else.,Desktop,#WorkLife,845.0
21,2025-04-30 06:04:35,"Paris, France",87,67,-0.58,Negative,Sunsets are proof that endings can be beautiful too. 🌇,mobile,#MorningVibes,3396.0
22,2025-04-30 12:33:40,"Sydney, Australia",128,54,0.43,Positive,Woke up to the sound of rain. So peaceful. 🌧️,Desktop,#Fitness,5019.0
23,2025-04-30 09:13:26,,421,120,-0.48,Negative,Finally booked my vacation! Counting down the days. ✈️,Mobile,#Rain,5560.0
24,2025-04-30 06:12:51,"Toronto, Canada",37,84,-0.68,Negative,"Life’s short, eat the cake. 🎂",Mobile,#Foodie,3278.0
25,2025-04-30 06:01:00,"Paris, France",132,91,0.33,Positive,Couldn't resist buying new plants today. 🌱,Des ktop,#TuesdayFeeling,682.0
26,2025-04-30 11:45:13,"Tokyo, Japan",454,194,0.63,Positive,Trying out bullet journaling — loving it so far!,Tablet,,7646.0
27,2025-04-30 16:14:21,,83,82,-0.78,Negative,Miss traveling so much. Dreaming of new adventures.,Des ktop,#WorkLife,1017.0
28,2025-04-30 15:12:09,,68,128,-0.38,Negative,This new app I'm using is a game changer!,MOBILE,,8879.0
